,steps,self_finding_steps,prop_selected_correctly,participant,level
919,19,4.333333333333333,1.0,17,18
920,31,4.6,1.0,17,19
921,45,5.285714285714286,0.8571428571428571,17,20
922,13,4.0,1.0,17,21
923,11,4.0,1.0,17,22
924,29,3.75,1.0,17,23
925,27,5.25,1.0,17,24
926,17,4.666666666666667,1.0,17,25
927,37,4.5,1.0,17,26
928,27,5.5,1.0,17,27
929,13,6.0,1.0,17,28
930,19,4.0,1.0,17,29
931,11,4.0,1.0,17,30
932,41,5.0,1.0,17,31
933,11,4.5,1.0,17,32
934,53,4.875,1.0,17,33
935,39,4.5,1.0,17,34
936,41,4.5,1.0,17,35
937,11,7.0,0.0,17,36
938,26,5.0,0.5,17,37
939,11,5.5,0.5,17,38
940,13,6.0,1.0,17,39
941,25,5.75,0.75,17,40
942,59,3.5714285714285716,0.8571428571428571,17,41
943,48,6.142857142857143,0.5714285714285714,17,42
944,23,4.75,0.75,17,43
945,19,4.0,1.0,17,44
946,41,5.0,0.6666666666666666,17,45
947,33,5.6,0.8,17,46
948,13,4.5,1.0,17,47
949,74,4.4,1.0,17,48
950,80,5.181818181818182,0.8181818181818182,17,49
951,13,4.5,1.0,17,50
952,31,4.8,1.0,17,51
953,81,4.583333333333333,0.8333333333333334,17,52
954,397,0.0,1.0,18,0
955,201,,,18,1
956,222,,,18,2
957,175,,,18,3
958,47,,,18,4
959,54,,,18,5
960,95,,,18,6
961,51,,,18,7
962,19,,,18,8
963,174,,,18,9
964,37,,,18,10
965,43,,,18,11
966,23,,,18,12
967,332,7.0,0.0,18,13
968,45,,,18,14
969,95,7.0,0.0,18,15
970,14,,,18,16
971,61,4.0,0.5,18,17
972,19,2.0,1.0,18,18
973,33,1.0,1.0,18,19
974,289,6.857142857142857,0.14285714285714285,18,20
975,76,6.0,0.5,18,21
976,23,4.666666666666667,0.6666666666666666,18,22
977,48,6.0,0.3333333333333333,18,23
978,25,5.5,0.5,18,24
979,13,7.0,0.0,18,25
980,27,7.0,0.0,18,26
981,33,0.0,1.0,18,27
982,47,,,18,28
983,81,4.666666666666667,0.3333333333333333,18,29
984,248,7.0,0.0,18,30
985,33,3.5,0.5,18,31
986,37,,,18,32
987,80,,,18,33
988,291,4.666666666666667,0.3333333333333333,18,34
989,67,,,18,35
990,30,7.0,0.0,18,36
991,269,7.0,0.0,18,37
992,373,7.0,0.0,18,38
993,1615,4.6,0.4,18,39
994,62,,,18,40
995,75,,,18,41
996,107,,,18,42
997,27,,,18,43
998,41,,,18,44
999,20,,,18,45
1000,166,7.0,0.0,18,46
1001,67,2.0,1.0,18,47
1002,165,4.0,0.5,18,48
1003,11,,,18,49
1004,71,,,18,50
1005,55,,,18,51
1006,160,7.0,0.0,18,52
